,Title,Company,Location,Link,Review,Salary,Description,Crawl Time,Crawl Date
79,Senior Analyst-Marketing & Customer Analytics,Accenture,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=c44a2ecded665a78&fccid=a4e4e2eaf26690c9&vjs=3,4.0,None,"Job Description
Skill required: Marketing & Customer Analytics - Customer Analysis and Segmentation
Designation: Management Level - Senior Analyst
Job Location: Bengaluru
Qualifications: BTech
Years of Experience: 5-8 years
About Accenture Operations
In today's business environment, growth isn't just about building value-it's fundamental to long-term business survival. So how do organizations sustain themselves? The key is a new operating model-one that's anchored around the customer and propelled by intelligence to deliver exceptional experiences across the enterprise at speed and at scale. You will deliver breakthrough business outcomes for clients-by harnessing talent, data and intelligence to revolutionize their operating models. Operations is one of four services that make up one Accenture -the others are Strategy and Consulting, Interactive and Technology. Visit us at www.accenture.com

What would you do?
You will be aligned with our Insights & Intelligence vertical and help us generate insights by leveraging different analytics tools and techniques to deliver value to our clients. You will also help us apply your expertise in building world class solutions, conquering the business problems, addressing technical challenges using AI Platforms and technologies. You will be required to utilize the existing frameworks, standards, patterns to create architectural foundation and services necessary for AI applications that scale from multi-user to enterprise class and demonstrate self as an expert by actively blogging, publishing research papers and creating awareness in this emerging area.
You will be working as a part of Marketing & Customer Analytics team which provides a set of processes that measure, manage and analyze marketing activities in order to provide actionable insights and recommendations to marketing organizations in terms of optimizing ROI & performance efficiency in operations.Customer analytics is a process by which data from customer behavior is used to help make key business decisions via market segmentation and predictive analytics. This information is used by businesses for direct marketing, site selection, and customer relationship management. You should have exposure to digital marketing, A/B testing, MVT, Google Analytics/Site Catalyst.
You will be working on Customer Analysis and Segmentation and utilize multivariant clustering analysis to segment workers and customers. You will develop specific treatment plans per segment to support business needs and deliver superior user experience for each segment.
What are we looking for?
We are looking for individuals who have the following skillset:
Ability to establish strong client relationship
Strong analytical skills
It would be a value add if you are proficient in:
Python Programming Language
Roles and Responsibilities
In this role, you need to analyze and solve increasingly complex problems
Your day to day interactions is with peers within Accenture
You are likely to have some interaction with clients and/or Accenture management
You will be given minimal instruction on daily work/tasks and a moderate level of instructions on new assignments
You will need to consistently seek and provide meaningful and actionable feedback in all interactions
You will be expected to be constantly on the lookout for ways to enhance value for your respective stakeholders/clients
Decisions that are made by you will impact your work and may impact the work of others
You would be an individual contributor and/or oversee a small work effort and/or team.

Please note this role may require you to work in rotational shifts.

Qualifications
BTech",20:14:15,02/01/2021
80,Data Analyst,Luxoft,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=18a161085cb6fd26&fccid=4b841d912d46e4fd&vjs=3,4.4,None,"Project Description:
For 22 of our 25 years, Soho House has been a traditional hospitality company, with tech as the last thing on the agenda and a number of partnerships with external agencies. However as we try to scale our offering, that outlook has reversed and we are creating a long-term digital strategy with huge investment from the founder and investors.
This means building a team with a tech-first culture, rebuilding our backend services from the ground up on cutting edge tech, removing external partnerships and working on an internal cultural shift from traditional enterprise to agile and product-driven

Responsibilities:
Role - As an Analyst, you will be joining a brand new team dedicated to working with all the data produced by Soho House. You'll be working with a range of data-sets old and new, rich and sparse. Working with the data produced by the systems that keep Soho House ticking, exploring existing data sets, building dashboards & reports, working alongside our data engineers to clean and transform data sets

Responsibilities -

Building and deploying reports and dashboards to drive decisions about existing and new products
Helping design and build tooling / processes and improving our ecosystem
Spending time discussing ideas, implementation, and planning
Exploring data sets for new insights
Helping improve internal process and how we work with the business
Working with data engineers to design and validate data processing pipelines
Maintaining, contributing to and creating open-source software
Working with raw datasets to produce clean views / materializations
You are experienced working with data in a variety of formats and flavors (JSON, CSV, etc.)
You've seen and are comfortable working with dirty and unreliable data from third parties
Experience working with SQL and its many flavours
Experience working in cross-functional delivery teams
Know your way around Git and ideally GitHub
Excellent communication skills and self-initiative
Skills Required:",20:14:16,02/01/2021
81,Data Modeling Analyst,Meredith Corporation,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=df4b8c593b219a9e&fccid=1f420427b06ff1e7&vjs=3,3.6,None,"Job Title
Data Modeling Analyst
Job Description
I. Job Description Summary
The Database Marketing Services team supports the consumer marketing vertical of the organization and handles campaign development and management for the subscription business.
The Analyst will be responsible for the data preparation activities, list management process and model build activity for the teams in Des Moines. Their role would also include performing various ad-hoc data requests on our Meredith customer database.
We are looking for a skilled data analyst, with an analytical mind and experience in working with large datasets.
II. Essential Job Functions
Work on multiple data preparations and analysis across multiple campaigns at the same time.
Manage data processes using SAS, Teradata SQL
Ability to collect and interpret data based on the various robust requirement from across the teams
Regularly communicate with members of the US teams to gather business context and provide updates. Strong written and verbal communication is essential to collaborate with global team
Maintain documentation of tasks/projects undertaken.
III. Minimum Qualifications & Job Requirements
Education:
Bachelor’s degree and Formal training in Computer Sciences, Business Intelligence, Data Analysis, Analytics, (Quantitative fields a plus i.e. Statistics, Economics)
Experience:
2 years of diagnostic analytics experience across multiple data platforms
Experience working in Teradata SQL and Linux based systems. SAS experience is a plus
Experience managing large data sets
Knowledge of the publishing industry and subscription-based business models
Working knowledge in Excel, Microsoft Office products
Ideal candidate will be data-oriented, ultra-responsive, and demonstrate passion for data analysis
It is the policy of Meredith to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, Meredith will provide reasonable accommodations for qualified individuals with disabilities.
Meredith participates in the federal E-Verify program to confirm the identity and employment authorization of all newly hired employees. For further information about the E-Verify program, please click here: http://www.uscis.gov/e-verify/employees
#INDIA#",20:14:17,02/01/2021
82,Data Analyst,PayPal,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=f6810855121e73a8&fccid=978d9fd9799d55a8&vjs=3,3.9,None,"Job Description :

Job Description
Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal's 305 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.

About PayPal: Founded in 1998, PayPal is the leading global online payment service built for the digital age. We have over 250 million customers around the world and handle almost a fifth of the world's online payments. And we're delivering the future of money – today. You can use PayPal anytime, anywhere, anyway. PayPal continues to drive connected commerce across all channels - online, mobile and in-store. About Protections & Resolutions: Customer Protections is a core value proposition for PayPal that allows buyers and sellers to transact on PayPal platform with security and peace of mind by guarding against fraud and abuse. The Resolutions platform puts the customer first to resolve disputes in a fair, user-friendly manner at the same time optimizing loss and operations cost for PayPal. We are an End-to-End team of 14 member team consisting of Business owners, Data Scientists and Data Analysts based out of SanJose, Bangalore, Chennai & Dublin. Role Description: As a member of the Resolutions team, you'll play a key role in PayPal margin improvement through Loss and Opex reduction. As an Analyst, you will, • Build expertise in PayPal data sources to find, manage and simplify complex data • Integrate data and product knowledge to build stories and convey actionable insights • Set up measurement frameworks like Pre-Post, A/B tests to assess project impact • Be a subject expert for Resolution policies, and Resolutions process • Work with partner teams such as Operations and Engineering for project implementation The advantage of an End-to-End team is that you drive the implementation also. PayPal being a data-driven company, expertise in data analytics will help you grow either into a Data Scientist or a Product Manager role.

About PayPal:
Founded in 1998, PayPal is the leading global online payment service built for the digital age. We have over 250 million customers around the world and handle almost a fifth of the world's online payments. And we're delivering the future of money – today. You can use PayPal anytime, anywhere, anyway. PayPal continues to drive connected commerce across all channels - online, mobile and in-store.
About Protections & Resolutions:
Customer Protections is a core value proposition for PayPal that allows buyers and sellers to transact on PayPal platform with security and peace of mind by guarding against fraud and abuse. The Resolutions platform puts the customer first to resolve disputes in a fair, user-friendly manner at the same time optimizing loss and operations cost for PayPal.
We are an End-to-End team of 14 member team consisting of Business owners, Data Scientists and Data Analysts based out of SanJose, Bangalore, Chennai & Dublin.
Role Description:
As a member of the Resolutions team, you'll play a key role in PayPal margin improvement through Loss and Opex reduction.
As an Analyst, you will,
Build expertise in PayPal data sources to find, manage and simplify complex data
Integrate data and product knowledge to build stories and convey actionable insights
Set up measurement frameworks like Pre-Post, A/B tests to assess project impact
Be a subject expert for Resolution policies, and Resolutions process
Work with partner teams such as Operations and Engineering for project implementation

The advantage of an End-to-End team is that you drive the implementation also. PayPal being a data-driven company, expertise in data analytics will help you grow either into a Data Scientist or a Product Manager role.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.

PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.

R0058186

0.00-50.00 Years",20:14:19,02/01/2021
83,Data Visualization Analyst,Unusual Hire,"Bengaluru, Karnataka",https://in.indeed.com/company/Unusual-Hire/jobs/Data-Visualization-Analyst-a8d0b309f8541e1f?fccid=d6db17b075bc30cc&vjs=3,None,"₹20,000 - ₹40,000 a month","Job Title: Data Visualization Analyst
Job Summary
Data visualisation is about presenting large amounts of information in ways that are universally understandable or easy to interpret and spot patterns, trends and correlations. These representations include charts, graphs, info graphics and other pictorial diagrams.
Duties and responsibilities
Making large and/or complex data more accessible, understandable and usable
Transforming, improving and integrating data, depending on the business requirements
Combining the data result sets across multiple sources (also known as the data federation)
Delivering the data in a useful and appealing way to users
Requirements
Excellent analytical skills
Ability to work with large amounts of information and see the ‘bigger picture’
Comfortable with juggling facts, figures, and number crunching
Communication skills, both written and oral
Critical thinking: able to look at numbers, trends, and data and come to new conclusions based on the findings
Attention to detail
Excellent math's skills
Education: Bachelor’s or Master’s degree in Computer Science or related field, 1-3 year(s) of equivalent experience.
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Schedule:
Flexible shift
Monday to Friday
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)",20:14:20,02/01/2021
84,Data Quality Analyst,Rustomjee Prestige Vocational Education & Training...,"Murugeshpalya, Karnataka",https://in.indeed.com/company/rustomjee-prestige-vocational-education-&-training-centre/jobs/Data-Quality-Analyst-34c217a74adb058a?fccid=e7f475e4b2864998&vjs=3,None,"₹15,000 - ₹25,000 a month","Data quality analysts monitor the quality of data from which organizations make informed decisions. They examine complex data to optimize the efficiency and quality of the data being collected, resolve data quality problems, and collaborate with database developers to improve systems and database designs
Two Months Training(no Fees)
Job Types: Full-time, Fresher, Walk-In
Salary: ₹15,000.00 - ₹25,000.00 per month
Schedule:
Monday to Friday
Supplemental Pay:
Performance bonus
Yearly bonus
Education:
Bachelor's (Preferred)
Work Remotely:
No
Speak with the employer
+91 9980681777",20:14:21,02/01/2021
85,Analyst WFM Data,TARGET,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=90b81a84eeebe470&fccid=15f43d82dc901ff2&vjs=3,3.6,None,"Description:
About us:
Target is an iconic brand, a Fortune 50 company and one of America’s leading retailers.
The Financial and Retail Services (FRS) organization is close to the action when it comes to communication—whether with guests or Target team members. From guest service professionals and product designers, to vendor managers and financial and workforce management analysts, FRS comprises several key and high-visibility areas that elevate and nurture Target’s distinctive reputation. We cultivate loyalty and satisfaction through exceptional service and support. And we foster a culture of responsive, knowledgeable and committed service—from the inside out—through enterprise services our people can count on.
Beyond our world-class service centers, there are many important challenges to be met in other FRS teams like the FRS Operations and Product Team, which plays at the intersections of process and technology, and Contact Center Support Services (SCSO) which develops comprehensive service delivery strategies for our contact centers. FRS Product Design manages and grows loyalty, frequency and other marketing programs for all Payment Cards (REDcard, GiftCard). Our Bank Program and included credit risk and compliance functions manage Merchandise Finance, Capital Finance, Expense Management and Financial Goals and Forecasts. And the FRS Controller heads up FRS Accounting and Financial Operations, including Accounting and Control, Retail Bankcard Services, Target Card Services, Fraud Prevention & Dispute Resolution.
As a WFM Data Analyst,– you will support Service centers and help them achieve their business goals by:
Managing daily contacts and team member resources for Target service centers
Use strong critical thinking and decision making skills to ensure that service level and productivity metrics are achieved
Provide detailed communication, both written and verbal, throughout the day to Workforce Management business partners and Service Center leaders
Managing service level performance for all service centers by analyzing volume trends, agent skills, and schedule effectiveness in an effort to develop strategies to provide top level service
Effectively execute contingency plans in the face of unexpected workflow changes or contact arrival patterns, and sharing out Workforce Management system data with integrity and accuracy
Maintain existing reports on Excel / Domo. Ensure timely delivery of these reports
Reporting and data analysis
Support partners with data requests and insights
Enhance reporting capabilities within SCSO businesses/WFM
Identify data sources, Utilize and analyse data to provide actionable insights
Job duties may change at any time due to business needs.
Requirements:
Bachelor’s Degree or more.
3 to 5 years of previous customer service experience, previous service center experience.
Excellent communication, interpersonal, and organizational skills
Strong technical skills, ability to work within multiple systems and proficiency MS Power Point, Advance excel, Data visualization tools.
Strong critical thinking and decision making skills
Ability to identify process and business opportunities and solve problems
Strong experience with SQL Server and MySQL (NoSQL experience is a plus)
Data Visualization experience using Excel / Domo / Tableau
Ability to use a wide variety of open source technologies and cloud services will be an added advantage
Knowledge of best practices and IT operations in an always-up, always-available service

Qualifications:",20:14:22,02/01/2021
86,Product Analyst,Meesho,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=984a0fd7602e1c6c&fccid=a07125726ff9e55d&vjs=3,3.6,None,"Title : Product Analyst (0.5 -3 years)
Brief about the Role :
As a Product Analyst, you’ll be working closely with Product Managers to ship out the most critical features that our users need.
At Meesho - we’re building a product that’s pretty much never built before, and you’ll get complete exposure to the entire product building process. Everything we build is extremely data-driven, and your role will not just be making reports and dashboards - but pulling out the most critical insights from multiple data points and sources to help drive key product decisions.We’re a lean team that believes in giving tremendous opportunities to every single person we hire.

You can read a bit about our culture here to see whether you’d be a fit- https://medium.com/@shikharsaxena727/working-in-meesho-64ddcd53b14b

Expected Qualifications :
Love for Problem Solving: If you have a knack for identifying problems and believe in quick execution rather than over-analysis, you are in luck!
Proficiency in SQL: If not an expert already, can work day and night to become an expert quickly
People with 1+ year of experience preferred.

Additionally -
If you’ve built a startup: We would love to hear from you!Hygiene values : Hungry to learn, and take initiative whenever required.
Entrepreneurial mindset with the comfort of working in a fast-moving environment B-Tech from a Tier-1 College strongly preferred (IIT/BITS)",20:14:24,02/01/2021
87,Intern-DFM Data Analyst,GLOBALFOUNDRIES,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=cb59152258db62a1&fccid=6a2e5a5f89491e88&vjs=3,3.3,None,"DFM Data Analyst : Intern Job Description
Summary of Role:
The objective of the internship/Co-Op project is to develop applications that utilizes machine learning algorithms and present actionable insights from extremely large amounts of manufacturing data . Specifically, we are looking for application of machine learning algorithms on large amounts of defect data to capture anomalies and clusters.
The individual will the art AWS infrastructure and machine learning software packages to analyze this data and will be guided to quantify the application in terms of business impact. Intern will also learn how to manipulate data at large scale and how to efficiently store pattern images in an effective manner as defects are stored in black and white images with Manhattan shapes.
Required Qualifications:
Masters/Bachelor Student enrolled in an accredited program in Electrical Engineering, Computer Engineering, Software Engineering, Computer Science, Physics, or related fields. (Preferrably 2021 passing students).
Minimum of 3 months programming experience with ML applications e.g, PCA for clustering
Experience in creating fully connected neural network architecture
Big data skills: Spark/Pyspark/Scala/Spark SQL
Be able to thrive in an uncertain and fast changing environment with a clear focus on the final goal.
Relentless drive to innovate as well as risk taking ability to do things differently.
Self-motivated; able to take ownership of assignments, develop work plans and proactively seek feedback to ensure objectives are aligned and met.
Team player; able to succeed in a dynamic, fast paced environment.
Preferred Qualifications:
Successful application of a GoogleNet/ ResNet or VGG with clear business outcome
Statistical background.
Working experience in AWS infrastructure such as Sagemaker, EC2 machine
Experience in developing web based applications with strong user interface development skills will be preferred
Comfortable working in UNIX environments, knowledge of UNIX commands.",20:14:25,02/01/2021
88,Solution Analyst,Xpheno,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=19c8609ae7a41fd5&fccid=db03645b64fe84d5&vjs=3,None,"₹12,00,000 - ₹15,00,000 a year","We are hiring for a leading Multinational Technology Company that specializes in enterprise infra solutions, server infrastructure, cloud based products and solutions.


Job Description :
Experience of writing DAX functions in Power BI
Used various sources to pull data into Power BI such as MySQL, Excel etc.
Scheduled Automatic refresh and scheduling refresh in power bi service
Wrote calculated columns, Measures query’s in power bi desktop to show good data analysis techniques.
Experience of creating Json file to Power BI Theam
Experience of DAX Measures and Calculations
Experience of Power Query Lists, Tables and Record
Salary : 12.00 Lacs to 15.00 Lacs
Industry : IT Software - Other
Functional Area : IT Software - Other
Role Category : Computer/IT
Employment Type : Full-Time",20:14:26,02/01/2021
89,Data Analyst,Kredx,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=0ddfbe958d41c296&fccid=4d5c6a465d0aac23&vjs=3,3.0,None,"Company Description
Established in 2015, KredX is India's leading Integrated Cash Flow Solutions led by a team of bankers, techies, and data czars from IIT Kanpur and Stanford University. With a pan India presence and over 130 employees across India, KredX is a Series B funded company backed by some of the biggest VCs including Tiger Global, Sequoia Capital, and Prime Venture Partners.

As a pioneer in the fintech space, the company has gradually evolved from an Invoice Discounting Platform for working capital requirements to solving bigger problems for the business ecosystem through a tech-powered product suite offering growth capital and early payment solutions while fostering a thriving community of investors and partners.

Join us on our journey as we continue to transform and revolutionise the fintech industry.

Job Description
Proven working experience as a Data Analyst with 4+ experience.
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks), Python.
Knowledge of statistics and experience using statistical packages for analysing datasets (Excel, SPSS, SAS etc)
Strong analytical skills with the ability to collect, organise, analyse, and disseminate significant amounts of information with attention to detail and accuracy
Adept at queries, report writing and presenting findings

Good knowledge on SQL preferably PostgreSQL
Complete understanding on Data warehousing
Knowledge on any reporting tool, representing data graphically.
Open to learn and explore new tools

Additional Information
Why us? :

While we offer competitive cash compensation along with ESOPs to participate in our long-term growth, the real upside is simply the challenge ahead and the awesome, friendly team by your side. And an opportunity to learn and grow at a breakneck speed as we redefine the contours of finance for SMEs in India.",20:14:28,02/01/2021
90,Analyst-Data Visualization,Accenture,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=04f07d2ed03d9837&fccid=a4e4e2eaf26690c9&vjs=3,4.0,None,"Job Description
Skill required: Data Visualization - Microsoft Power BI
Designation: Management Level - Analyst
Job Location: Bengaluru
Qualifications: Any Graduation
Years of Experience: 3-5 years
About Accenture Operations
In today's business environment, growth isn't just about building value-it's fundamental to long-term business survival. So how do organizations sustain themselves? The key is a new operating model-one that's anchored around the customer and propelled by intelligence to deliver exceptional experiences across the enterprise at speed and at scale. You will deliver breakthrough business outcomes for clients-by harnessing talent, data and intelligence to revolutionize their operating models. Operations is one of four services that make up one Accenture -the others are Strategy and Consulting, Interactive and Technology. Visit us at www.accenture.com

What would you do?
You will be aligned with our Insights & Intelligence vertical and help us generate insights by leveraging different analytics tools and techniques to deliver value to our clients. You will also help us apply your expertise in building world class solutions, conquering the business problems, addressing technical challenges using AI Platforms and technologies. You will be required to utilize the existing frameworks, standards, patterns to create architectural foundation and services necessary for AI applications that scale from multi-user to enterprise class and demonstrate self as an expert by actively blogging, publishing research papers and creating awareness in this emerging area.
You will be working as a part of Data Visualization team which is primarily accountable for using visualization tools by creating dashboards and building visualizations layer.
The role may require for you to work on Microsoft Power BI to help visualize data and share discoveries and collaborate in intuitive new ways.
What are we looking for?
We are looking for individuals who have the following skillset:
Good communication skills
It would be a value add if you are proficient in:
Tableau
Roles and Responsibilities
In this role, you are required to analyze and solve lower-complexity problems
Your day to day interaction is with peers within Accenture before updating supervisors
You may have limited exposure with clients and/or Accenture management
You will be given moderate level instructions on daily work tasks and detailed instructions on new assignments
You will need to be well versed with basic statistics and terms involved in the day to day business and use it while discussing with stakeholders
You will be expected to constantly be on the lookout for ways to enhance value for your respective stakeholders/clients
The decisions you make impact your work and may impact the work of others
You will be an individual contributor as a part of a team, with a focused scope of work.

Please note this role may require you to work in rotational shifts.

Qualifications
Any Graduation",20:14:30,02/01/2021
91,Data Analyst,Proziod Analytics,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=1d0a8a21860fcc3b&fccid=65a1f3cfe35575c8&vjs=3,None,"₹18,000 - ₹30,000 a month","We are looking for a passionate Data Analyst. The successful candidate will turn data into information, information into insight and insight into business decisions.

Job Description:
Proven working experience as a data analyst or business data analyst between 2 and 5 years
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Adept at queries, report writing and presenting findings
Understanding of utility value chain
Energy domain experience
Billing/Invoicing Background Preferably knowledge of energy market
Good Communication skills
Good with the numbers
Good Email writing skills
Immediate Joiners preferred",20:14:31,02/01/2021
92,"Analyst, TA - BCG Omnia",The Boston Consulting Group,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=f03fa79ee703589c&fccid=b95f9eb47968fa13&vjs=3,4.2,None,"11761BR
Product Management & Business Building
WHAT YOU'LL DO
You will be a part of the Omnia Data Business, comprising multidisciplinary experts with strong industry & technology knowledge, who design, update and execute different proprietary assets such as surveys, benchmarks, databases, diagnostic tools, and simulation models. As an integral member of the team, you will interact with both local and international teams as well as clients to diagnose/solve client’s problems and ensure the delivery of quality projects. You will be working under supervision in further development and enhancement efforts of the existing assets, as well as the creation of new offerings. Additional tasks involve the development of internal methodology and processes.
YOU'RE GOOD AT
Analysing large data sets, finding patterns and providing a concise summary
Connecting the analysis of the data with prevailing industry trends and issues
Leveraging subject matter expertise to build, maintain, execute and deliver data assets
Building easy-to-use and interactive analysis models
Driving new ideas, with limited guidance
Finding solutions to the client problems
Ensuring high quality of output
Working and interacting in a global and virtual team
Developing solutions – even with imperfect information
Paying attention to detail
Asking the right questions
Listening to and looking for input from others
Working across multiple work streams
Sharing point of view with confidence
YOU'RE GOOD AT (CONT'D)

YOU BRING (EXPERIENCE & QUALIFICATIONS)
Education and experience:
Master’s degree with demonstrated high academic achievement, preferably in business administration, engineering, quantitative sciences (e.g., mathematics, statistics, physics), economics, computer science or other data/analytical centric disciplines
Industry knowledge / experience (internships/apprenticeships/1-2 years of work experience) in a global organization with client facing role. Consulting experience preferred.
Proven research and database capabilities
Specific experience in data curation, benchmarking, building simulation models of driver-based assessments, operating/developing diagnostic tools, etc., will be an added advantage

Functional and soft skills:
Excellent analytical & problem-solving skills
Entrepreneurial, self-starter attitude - willing to go the extra mile
Accuracy, strong attention to detail
High working standards and ethics
Eagerness and ability to learn fast
Dedication and commitment
Highly flexible and versatile mindset
Active listening
Ability to build trust and rapport with team members and clients
Customer service-orientation
Effective verbal and written communication with stakeholders at different levels in the organisation
Ability to work effectively and independently in a fast-paced, global and project environment
Keeping up with industry trends, sources, and methods

Technical skills:
Strong command of MS Office suite, esp. PowerPoint and Excel.
Knowledge of FI industry databases like SNL, Bloomberg, Thomson, etc. is welcome
Working knowledge of Alteryx, Python, DataIKU, Tableau, and SQL
YOU'LL WORK WITH
Peers across various industry data assets to execute and deliver the findings
Senior counterparts for directions, best practices, and overall guidance
BCG consulting teams and clients to discuss insights & offer ongoing access to data for consulting projects
CITY
Bangalore, New Delhi
COUNTRY
India
YOU'LL BE TRAVELLING
Yes (10%)
YOUR EMPLOYEE TYPE IS
Regular
YOUR JOB TYPE IS
Full time
WHO WE ARE
Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.

To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.

BCG Omnia partners with our practice areas—both industries and capabilities—to transform our firm’s unique intellectual property into professional, scalable software and data products that enhance our client service efforts. BCG Omnia employs leading-edge technologies and specialized experts in product design and development, data analytics, and customer delivery to provide world-class business solutions.
EQUAL OPPORTUNITY
Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, protected veteran status, or any other characteristic protected under federal, state or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.",20:14:33,02/01/2021
93,Senior Data Analyst,McAfee,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=1a840a6c71105aa7&fccid=800f11c47014effe&vjs=3,3.7,None,"Job Title:
Senior Data Analyst

Location:
India, Bangalore
Role Overview:
As a member of the Business Intelligence team, reporting into Senior Manager of Business Intelligence, the focus of this opportunity is to engage with the product, marketing, sales and finance teams inside our organization and build metrics and dashboards which will allow our teams to guide with informed data. You will discover and build data insights, publish read outs to the leadership. You will groom and lead other data analysts in the team.

Company Overview
From device to cloud, McAfee provides market-leading cybersecurity solutions for both business and consumers. We help businesses orchestrate cyber environments that are truly integrated, where protection, detection, and correction of security threats happen simultaneously. For consumers, McAfee secures your devices against viruses, malware, and other threats, both at home and away. We want to continue to shape the future of cybersecurity by working together to build best in class products and solutions.
About the Role:
You will need to discover data insights and present it to the product, Leadership and our teams.
You will understand the underlying data of our Consumer segment and work with product, business analysts and teams to arrive at the reporting dashboards and Goals.
You will build key metrics from data on the cloud or working with tools such as Tableau and Microstrategy
You will lead and groom other data analysts in the team. You build vision around best methodologies, tools and best practices.
You will need to monitor key metrics, publish out newsletters, ELT Read outs with data insights
You will need to be proficient in SQL to mine the data to build the necessary required metrics, dashboards.. You may need to combine and prepare the data to suit the visuals.
You will need to gather the requirements from the team members, translate them into technical requirements, understand the underlying data and build upon aggregates. Further, build powerful visuals which tell the business story.
About You:
You have experience working as a Data Analyst or Business Analyst proficient in telling business stories with data.
You background includes 7+ years of experience as a Data Analyst and demonstrate experience which includes important and important responsibilities as a data insights professional
You should very proficient in SQL.
Your programming experience includes expertise in visualization tools like Tableau or MicroStrategy
You may need to use data science algorithms or statistical models
You are ready to work with global teams.
Company Benefits and Perks:
We work hard to embrace diversity and inclusion and encourage everyone at McAfee to bring their authentic selves to work every day. We offer a variety of social programs, flexible work hours and family-friendly benefits to all of our employees.
Pension and Retirement Plans
Medical, Dental and Vision Coverage
Paid Time Off
Paid Parental Leave
Support for Community Involvement
We're serious about our commitment to diversity which is why McAfee prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.
Job Type:
Experienced Hire
Primary Location:
India, Bangalore

Additional Locations:",20:14:34,02/01/2021
